,Time,BETR.,time,Day Ahead Price hourly [in EUR/MWh],Intraday Price Price Quarter Hourly  [in EUR/MWh],Intraday Price Hourly  [in EUR/MWh],Imbalance Price Quarter Hourly  [in EUR/MWh],new_col
33085,2021-12-11 15:30:00+01:00,582.628,2021-12-11 15:15:00,247.07,242.25,241.44,349.30,1.0
33086,2021-12-11 15:45:00+01:00,606.106,2021-12-11 15:30:00,247.07,261.73,241.44,371.80,1.0
33087,2021-12-11 16:00:00+01:00,210.37,2021-12-11 15:45:00,247.07,278.24,241.44,372.95,1.0
33088,2021-12-11 16:15:00+01:00,-136.361,2021-12-11 16:00:00,263.73,230.27,268.37,138.68,1.0
33089,2021-12-11 16:30:00+01:00,170.579,2021-12-11 16:15:00,263.73,269.05,268.37,427.88,1.0
33090,2021-12-11 16:45:00+01:00,257.589,2021-12-11 16:30:00,263.73,285.3,268.37,374.01,1.0
33091,2021-12-11 17:00:00+01:00,160.276,2021-12-11 16:45:00,263.73,306.3,268.37,410.60,1.0
33092,2021-12-11 17:15:00+01:00,425.459,2021-12-11 17:00:00,281.59,280.95,289.54,359.62,1.0
33093,2021-12-11 17:30:00+01:00,325.318,2021-12-11 17:15:00,281.59,289.29,289.54,342.77,1.0
33094,2021-12-11 17:45:00+01:00,173.286,2021-12-11 17:30:00,281.59,296.67,289.54,405.81,1.0
33095,2021-12-11 18:00:00+01:00,-293.723,2021-12-11 17:45:00,281.59,301.39,289.54,149.13,1.0
33096,2021-12-11 18:15:00+01:00,190.897,2021-12-11 18:00:00,280.93,329.33,288.21,404.52,1.0
33097,2021-12-11 18:30:00+01:00,342.118,2021-12-11 18:15:00,280.93,296.13,288.21,370.44,1.0
33098,2021-12-11 18:45:00+01:00,506.324,2021-12-11 18:30:00,280.93,279.48,288.21,384.78,1.0
33099,2021-12-11 19:00:00+01:00,294.277,2021-12-11 18:45:00,280.93,256.53,288.21,411.07,1.0
33100,2021-12-11 19:15:00+01:00,-46.788,2021-12-11 19:00:00,234.35,302.08,253.07,-147.15,1.0
33101,2021-12-11 19:30:00+01:00,-54.975,2021-12-11 19:15:00,234.35,291.67,253.07,-146.78,1.0
33102,2021-12-11 19:45:00+01:00,55.828,2021-12-11 19:30:00,234.35,253.38,253.07,377.91,1.0
33103,2021-12-11 20:00:00+01:00,-179.074,2021-12-11 19:45:00,234.35,189.75,253.07,160.36,1.0
33104,2021-12-11 20:15:00+01:00,-36.985,2021-12-11 20:00:00,223.4,274.74,230.93,-129.76,1.0
33105,2021-12-11 20:30:00+01:00,-120.144,2021-12-11 20:15:00,223.4,233.89,230.93,19.12,1.0
33106,2021-12-11 20:45:00+01:00,-180.591,2021-12-11 20:30:00,223.4,212.37,230.93,162.84,1.0
33107,2021-12-11 21:00:00+01:00,-84.841,2021-12-11 20:45:00,223.4,181.31,230.93,94.39,1.0
33108,2021-12-11 21:15:00+01:00,510.811,2021-12-11 21:00:00,198.37,249.77,220.48,621.93,1.0
33109,2021-12-11 21:30:00+01:00,97.102,2021-12-11 21:15:00,198.37,239.02,220.48,357.90,1.0
33110,2021-12-11 21:45:00+01:00,175.953,2021-12-11 21:30:00,198.37,215.97,220.48,354.91,1.0
33111,2021-12-11 22:00:00+01:00,251.894,2021-12-11 21:45:00,198.37,198.41,220.48,270.69,1.0
33112,2021-12-11 22:15:00+01:00,303.01,2021-12-11 22:00:00,174.94,272.77,204.06,402.30,1.0
33113,2021-12-11 22:30:00+01:00,-128.71,2021-12-11 22:15:00,174.94,254.91,204.06,53.32,1.0
33114,2021-12-11 22:45:00+01:00,-606.86,2021-12-11 22:30:00,174.94,192.14,204.06,65.67,1.0
33115,2021-12-11 23:00:00+01:00,-121.112,2021-12-11 22:45:00,174.94,175.17,204.06,42.96,1.0
33116,2021-12-11 23:15:00+01:00,-578.271,2021-12-11 23:00:00,130.01,224.96,171.43,90.31,1.0
33117,2021-12-11 23:30:00+01:00,-528.352,2021-12-11 23:15:00,130.01,208.72,171.43,95.45,1.0
33118,2021-12-11 23:45:00+01:00,-471.663,2021-12-11 23:30:00,130.01,141.73,171.43,49.88,1.0
33119,2021-12-11 00:00:00+01:00,-405.37,2021-12-11 23:45:00,130.01,103.5,171.43,36.23,1.0
33181,2021-12-12 15:30:00+01:00,243.767,2021-12-12 15:15:00,231.08,199.44,198.09,356.27,1.0
33182,2021-12-12 15:45:00+01:00,16.778,2021-12-12 15:30:00,231.08,213.22,198.09,311.49,1.0
33183,2021-12-12 16:00:00+01:00,-156.281,2021-12-12 15:45:00,231.08,224.26,198.09,203.65,1.0
33184,2021-12-12 16:15:00+01:00,-160.626,2021-12-12 16:00:00,253.33,165.23,212.21,159.16,1.0
33185,2021-12-12 16:30:00+01:00,-443.712,2021-12-12 16:15:00,253.33,201.79,212.21,157.12,1.0
33186,2021-12-12 16:45:00+01:00,-445.718,2021-12-12 16:30:00,253.33,223.69,212.21,156.14,1.0
33187,2021-12-12 17:00:00+01:00,-317.01,2021-12-12 16:45:00,253.33,251.51,212.21,169.26,1.0
33188,2021-12-12 17:15:00+01:00,276.491,2021-12-12 17:00:00,282.0,198.73,236.38,363.29,1.0
33189,2021-12-12 17:30:00+01:00,-34.944,2021-12-12 17:15:00,282.0,213.04,236.38,-67.22,1.0
33190,2021-12-12 17:45:00+01:00,-42.821,2021-12-12 17:30:00,282.0,242.57,236.38,99.18,1.0
33191,2021-12-12 18:00:00+01:00,-389.455,2021-12-12 17:45:00,282.0,250.85,236.38,166.60,1.0
33192,2021-12-12 18:15:00+01:00,354.674,2021-12-12 18:00:00,290.3,235.5,248.79,335.92,1.0
33193,2021-12-12 18:30:00+01:00,159.61,2021-12-12 18:15:00,290.3,237.68,248.79,364.71,1.0
33194,2021-12-12 18:45:00+01:00,283.497,2021-12-12 18:30:00,290.3,233.86,248.79,370.72,1.0
33195,2021-12-12 19:00:00+01:00,-186.452,2021-12-12 18:45:00,290.3,232.43,248.79,170.43,1.0
33196,2021-12-12 19:15:00+01:00,-348.415,2021-12-12 19:00:00,268.64,238.48,221.26,167.72,1.0
33197,2021-12-12 19:30:00+01:00,-194.052,2021-12-12 19:15:00,268.64,221.59,221.26,178.61,1.0
33198,2021-12-12 19:45:00+01:00,296.283,2021-12-12 19:30:00,268.64,208.77,221.26,346.82,1.0
33199,2021-12-12 20:00:00+01:00,240.556,2021-12-12 19:45:00,268.64,200.83,221.26,348.15,1.0
33200,2021-12-12 20:15:00+01:00,100.843,2021-12-12 20:00:00,265.79,229.42,214.36,343.27,1.0
33201,2021-12-12 20:30:00+01:00,5.246,2021-12-12 20:15:00,265.79,227.63,214.36,328.75,1.0
33202,2021-12-12 20:45:00+01:00,167.447,2021-12-12 20:30:00,265.79,205.41,214.36,339.08,1.0
33203,2021-12-12 21:00:00+01:00,1.261,2021-12-12 20:45:00,265.79,190.34,214.36,325.43,1.0
33204,2021-12-12 21:15:00+01:00,-362.363,2021-12-12 21:00:00,233.63,210.4,206.16,141.03,1.0
33205,2021-12-12 21:30:00+01:00,-123.556,2021-12-12 21:15:00,233.63,205.73,206.16,138.74,1.0
33206,2021-12-12 21:45:00+01:00,32.189,2021-12-12 21:30:00,233.63,189.6,206.16,324.77,1.0
33207,2021-12-12 22:00:00+01:00,55.373,2021-12-12 21:45:00,233.63,176.3,206.16,331.74,1.0
33208,2021-12-12 22:15:00+01:00,21.891,2021-12-12 22:00:00,236.53,216.27,191.4,308.25,1.0
33209,2021-12-12 22:30:00+01:00,-29.143,2021-12-12 22:15:00,236.53,195.75,191.4,-93.15,1.0
33210,2021-12-12 22:45:00+01:00,-297.815,2021-12-12 22:30:00,236.53,162.51,191.4,144.35,1.0
33211,2021-12-12 23:00:00+01:00,-343.519,2021-12-12 22:45:00,236.53,137.08,191.4,103.16,1.0
33212,2021-12-12 23:15:00+01:00,-437.904,2021-12-12 23:00:00,188.38,206.41,154.86,143.26,1.0
33213,2021-12-12 23:30:00+01:00,-126.567,2021-12-12 23:15:00,188.38,164.04,154.86,26.66,1.0
33214,2021-12-12 23:45:00+01:00,-165.735,2021-12-12 23:30:00,188.38,134.65,154.86,55.09,1.0
33215,2021-12-12 00:00:00+01:00,-109.71,2021-12-12 23:45:00,188.38,116.62,154.86,-32.86,1.0
33277,2021-12-13 15:30:00+01:00,508.346,2021-12-13 15:15:00,322.25,367.5,352.66,491.56,1.0
33278,2021-12-13 15:45:00+01:00,435.668,2021-12-13 15:30:00,322.25,383.49,352.66,539.34,1.0
33279,2021-12-13 16:00:00+01:00,653.074,2021-12-13 15:45:00,322.25,384.16,352.66,541.68,1.0
33280,2021-12-13 16:15:00+01:00,-123.832,2021-12-13 16:00:00,331.9,338.94,371.86,5.16,1.0
33281,2021-12-13 16:30:00+01:00,38.87,2021-12-13 16:15:00,331.9,349.7,371.86,493.94,1.0
33282,2021-12-13 16:45:00+01:00,22.249,2021-12-13 16:30:00,331.9,370.34,371.86,489.02,1.0
33283,2021-12-13 17:00:00+01:00,359.54,2021-12-13 16:45:00,331.9,414.92,371.86,571.66,1.0
33284,2021-12-13 17:15:00+01:00,529.936,2021-12-13 17:00:00,353.73,337.6,371.93,390.39,1.0
33285,2021-12-13 17:30:00+01:00,459.974,2021-12-13 17:15:00,353.73,359.9,371.93,483.46,1.0
33286,2021-12-13 17:45:00+01:00,491.168,2021-12-13 17:30:00,353.73,372.26,371.93,496.22,1.0
33287,2021-12-13 18:00:00+01:00,311.094,2021-12-13 17:45:00,353.73,377.05,371.93,488.98,1.0
33288,2021-12-13 18:15:00+01:00,601.54,2021-12-13 18:00:00,322.57,412.34,366.28,563.11,1.0
33289,2021-12-13 18:30:00+01:00,-225.319,2021-12-13 18:15:00,322.57,376.99,366.28,102.08,1.0
33290,2021-12-13 18:45:00+01:00,-115.267,2021-12-13 18:30:00,322.57,332.35,366.28,159.28,1.0
33291,2021-12-13 19:00:00+01:00,-264.982,2021-12-13 18:45:00,322.57,324.27,366.28,230.62,1.0
33292,2021-12-13 19:15:00+01:00,39.986,2021-12-13 19:00:00,315.79,383.45,353.21,476.33,1.0
33293,2021-12-13 19:30:00+01:00,170.608,2021-12-13 19:15:00,315.79,360.73,353.21,513.62,1.0
33294,2021-12-13 19:45:00+01:00,-20.601,2021-12-13 19:30:00,315.79,343.82,353.21,-256.03,1.0
33295,2021-12-13 20:00:00+01:00,-225.791,2021-12-13 19:45:00,315.79,270.18,353.21,136.29,1.0
33296,2021-12-13 20:15:00+01:00,-744.443,2021-12-13 20:00:00,265.06,375.21,312.18,261.44,1.0
33297,2021-12-13 20:30:00+01:00,-499.409,2021-12-13 20:15:00,265.06,339.58,312.18,143.64,1.0
33298,2021-12-13 20:45:00+01:00,-924.705,2021-12-13 20:30:00,265.06,284.01,312.18,53.98,1.0
33299,2021-12-13 21:00:00+01:00,-1196.991,2021-12-13 20:45:00,265.06,231.35,312.18,50.69,1.0
33300,2021-12-13 21:15:00+01:00,-864.972,2021-12-13 21:00:00,232.75,316.13,272.78,92.59,1.0
33301,2021-12-13 21:30:00+01:00,-692.263,2021-12-13 21:15:00,232.75,277.61,272.78,43.87,1.0
33302,2021-12-13 21:45:00+01:00,-525.336,2021-12-13 21:30:00,232.75,239.49,272.78,-3.09,1.0
33303,2021-12-13 22:00:00+01:00,-677.513,2021-12-13 21:45:00,232.75,217.55,272.78,-20.91,1.0
33304,2021-12-13 22:15:00+01:00,133.888,2021-12-13 22:00:00,236.58,338.71,264.09,413.35,1.0
33305,2021-12-13 22:30:00+01:00,87.11,2021-12-13 22:15:00,236.58,256.2,264.09,400.89,1.0
33306,2021-12-13 22:45:00+01:00,-290.149,2021-12-13 22:30:00,236.58,244.6,264.09,205.23,1.0
33307,2021-12-13 23:00:00+01:00,-264.579,2021-12-13 22:45:00,236.58,217.48,264.09,43.87,1.0
33308,2021-12-13 23:15:00+01:00,-4.042,2021-12-13 23:00:00,192.04,267.32,232.75,342.53,1.0
33309,2021-12-13 23:30:00+01:00,-347.249,2021-12-13 23:15:00,192.04,255.12,232.75,43.87,1.0
33310,2021-12-13 23:45:00+01:00,-141.355,2021-12-13 23:30:00,192.04,247.05,232.75,101.17,1.0
33311,2021-12-13 00:00:00+01:00,-64.402,2021-12-13 23:45:00,192.04,179.66,232.75,43.87,1.0
33373,2021-12-14 15:30:00+01:00,344.174,2021-12-14 15:15:00,372.67,398.87,416.37,481.84,1.0
33374,2021-12-14 15:45:00+01:00,239.063,2021-12-14 15:30:00,372.67,406.03,416.37,481.01,1.0
33375,2021-12-14 16:00:00+01:00,364.918,2021-12-14 15:45:00,372.67,408.82,416.37,475.49,1.0
33376,2021-12-14 16:15:00+01:00,746.908,2021-12-14 16:00:00,380.0,376.15,426.4,494.64,1.0
33377,2021-12-14 16:30:00+01:00,492.299,2021-12-14 16:15:00,380.0,394.04,426.4,496.55,1.0
33378,2021-12-14 16:45:00+01:00,303.891,2021-12-14 16:30:00,380.0,416.34,426.4,489.99,1.0
33379,2021-12-14 17:00:00+01:00,232.554,2021-12-14 16:45:00,380.0,510.8,426.4,636.91,1.0
33380,2021-12-14 17:15:00+01:00,-114.949,2021-12-14 17:00:00,400.0,402.51,417.37,101.37,1.0
33381,2021-12-14 17:30:00+01:00,-159.529,2021-12-14 17:15:00,400.0,412.47,417.37,191.59,1.0
33382,2021-12-14 17:45:00+01:00,-348.264,2021-12-14 17:30:00,400.0,402.74,417.37,221.77,1.0
33383,2021-12-14 18:00:00+01:00,-368.561,2021-12-14 17:45:00,400.0,385.21,417.37,232.87,1.0
33384,2021-12-14 18:15:00+01:00,356.672,2021-12-14 18:00:00,393.5,455.31,418.03,562.78,1.0
33385,2021-12-14 18:30:00+01:00,155.507,2021-12-14 18:15:00,393.5,407.31,418.03,572.30,1.0
33386,2021-12-14 18:45:00+01:00,-1.311,2021-12-14 18:30:00,393.5,390.56,418.03,-327.71,1.0
33387,2021-12-14 19:00:00+01:00,55.511,2021-12-14 18:45:00,393.5,372.97,418.03,531.55,1.0
33388,2021-12-14 19:15:00+01:00,365.969,2021-12-14 19:00:00,359.92,491.98,398.84,622.78,1.0
33389,2021-12-14 19:30:00+01:00,104.509,2021-12-14 19:15:00,359.92,401.3,398.84,501.16,1.0
33390,2021-12-14 19:45:00+01:00,-44.072,2021-12-14 19:30:00,359.92,352.16,398.84,-293.70,1.0
33391,2021-12-14 20:00:00+01:00,-174.24,2021-12-14 19:45:00,359.92,329.62,398.84,132.77,1.0
33392,2021-12-14 20:15:00+01:00,-288.353,2021-12-14 20:00:00,337.89,429.62,355.39,142.99,1.0
33393,2021-12-14 20:30:00+01:00,-233.724,2021-12-14 20:15:00,337.89,381.86,355.39,137.32,1.0
33394,2021-12-14 20:45:00+01:00,18.561,2021-12-14 20:30:00,337.89,334.4,355.39,469.94,1.0
33395,2021-12-14 21:00:00+01:00,-21.685,2021-12-14 20:45:00,337.89,255.58,355.39,-93.85,1.0
33396,2021-12-14 21:15:00+01:00,67.506,2021-12-14 21:00:00,288.77,355.44,304.83,435.84,1.0
33397,2021-12-14 21:30:00+01:00,-85.184,2021-12-14 21:15:00,288.77,332.68,304.83,66.85,1.0
